        Frequency / GHz                S1,1/abs,linear                S1,1/arg,degrees
               8.5578995                      0.85623491                       140.12875
                  8.6278                      0.85668891                       139.66367
               8.6977005                      0.85716079                        139.1976
               8.7675991                      0.85764809                       138.73047
               8.8374996                      0.85814817                       138.26211
               8.9074001                      0.85865858                       137.79246
               8.9773006                      0.85917654                       137.32145
               9.0471992                      0.85969937                       136.84897
               9.1170998                      0.86022465                       136.37503
               9.1870003                      0.86074949                       135.89956
               9.2568989                      0.86127142                       135.42251
               9.3267994                       0.8617879                       134.94396
               9.3966999                      0.86229639                       134.46387
               9.4666004                       0.8627944                       133.98224
                9.536499                       0.8632797                       133.49912
               9.6063995                      0.86374985                       133.01456
                  9.6763                      0.86420286                       132.52856
               9.7461996                      0.86463657                       132.04126
               9.8160992                      0.86504904                       131.55271
               9.8859997                      0.86543859                       131.06295
               9.9559002                      0.86580343                       130.57211
                 10.0258                      0.86614202                       130.08023
               10.095699                      0.86645295                        129.5875
                 10.1656                      0.86673513                       129.09391
               10.235499                      0.86698726                       128.59968
                 10.3054                      0.86720844                       128.10483
               10.375299                      0.86739795                       127.60953
                 10.4452                      0.86755491                       127.11386
                 10.5151                      0.86767906                       126.61795
                  10.585                      0.86776997                       126.12192
                 10.6549                      0.86782731                       125.62592
                 10.7248                      0.86785119                       125.13001
                 10.7947                      0.86784161                       124.63434
                 10.8646                      0.86779876                       124.13904
                 10.9345                      0.86772304                       123.64417
               11.004399                      0.86761481                       123.14984
                 11.0743                      0.86747477                       122.65622
                 11.1442                      0.86730359                       122.16336
                 11.2141                      0.86710204                       121.67135
               11.283999                      0.86687106                        121.1803
                 11.3539                       0.8666117                       120.69028
                 11.4238                      0.86632495                       120.20139
               11.493699                      0.86601212                       119.71365
                 11.5636                       0.8656743                       119.22721
                 11.6335                      0.86531287                       118.74206
                 11.7034                      0.86492919                       118.25831
               11.773299                      0.86452466                       117.77594
                 11.8432                      0.86410066                       117.29502
                 11.9131                      0.86365869                       116.81558
               11.982999                      0.86320021                       116.33766
               12.052899                      0.86272667                       115.86127
                 12.1228                      0.86223962                        115.3864
                 12.1927                      0.86174055                       114.91308
               12.262599                      0.86123077                       114.44128
                 12.3325                      0.86071199                         113.971
                 12.4024                       0.8601854                       113.50222
                 12.4723                      0.85965241                       113.03492
               12.542199                      0.85911446                       112.56908
                 12.6121                      0.85857269                       112.10463
                  12.682                      0.85802835                       111.64154
                 12.7519                       0.8574827                       111.17977
               12.821799                       0.8569367                       110.71927
                 12.8917                      0.85639139                       110.25996
               12.961599                      0.85584773                       109.80181
                 13.0315                      0.85530659                       109.34471
               13.101399                      0.85476872                       108.88862
                 13.1713                      0.85423475                       108.43347
               13.241199                      0.85370532                       107.97917
               13.311099                      0.85318102                       107.52564
                  13.381                      0.85266206                       107.07281
                 13.4509                      0.85214894                       106.62061
                 13.5208                      0.85164177                       106.16893
               13.590699                      0.85114064                        105.7177
                 13.6606                      0.85064578                       105.26685
               13.730499                      0.85015695                       104.81628
                 13.8004                      0.84967406                       104.36594
               13.870299                      0.84919698                       103.91571
                 13.9402                       0.8487253                       103.46556
               14.010099                      0.84825853                       103.01537
                   14.08                      0.84779646                        102.5651
               14.149899                      0.84733836                       102.11468
               14.219799                      0.84688373                       101.66403
                 14.2897                      0.84643187                        101.2131
                 14.3596                      0.84598196                       100.76183
                 14.4295                      0.84553338                       100.31017
               14.499399                      0.84508519                       99.858056
                 14.5693                      0.84463663                       99.405467
                 14.6392                      0.84418668                       98.952344
               14.709099                      0.84373442                        98.49867
               14.778999                      0.84327903                       98.044408
                 14.8489                      0.84281929                       97.589532
                 14.9188                      0.84235438                       97.134019
               14.988699                      0.84188331                       96.677858
               15.058599                        0.841405                       96.221041
                 15.1285                      0.84091839                       95.763562
                 15.1984                      0.84042269                       95.305427
               15.268299                      0.83991672                       94.846643
                 15.3382                       0.8393996                       94.387197
                 15.4081                       0.8388703                       93.927136
               15.477999                      0.83832809                        93.46646
               15.547899                      0.83777185                       93.005197
                 15.6178                      0.83720096                       92.543374
                 15.6877                      0.83661444                       92.081024
               15.757599                      0.83601156                       91.618177
               15.827499                       0.8353917                       91.154878
                 15.8974                      0.83475411                        90.69117
               15.967299                      0.83409815                       90.227079
               16.037199                      0.83342325                       89.762674
                 16.1071                      0.83272902                       89.297996
                  16.177                      0.83201479                       88.833092
               16.246899                      0.83128036                       88.368018
               16.316799                      0.83052527                       87.902827
                 16.3867                      0.82974937                       87.437575
               16.456598                      0.82895219                       86.972323
               16.526499                      0.82813379                       86.507112
               16.596399                      0.82729399                       86.042017
                 16.6663                      0.82643276                        85.57708
               16.736198                      0.82555002                       85.112374
               16.806099                      0.82464592                       84.647941
               16.875999                      0.82372062                       84.183837
                 16.9459                      0.82277411                       83.720122
               17.015799                      0.82180678                        83.25685
               17.085699                      0.82081877                       82.794064
                 17.1556                      0.81981044                       82.331824
                 17.2255                      0.81878217                       81.870172
               17.295401                       0.8177343                       81.409154
               17.365299                      0.81666721                       80.948813
                 17.4352                      0.81558144                       80.489189
               17.505098                      0.81447746                       80.030317
               17.574999                      0.81335569                       79.572243
               17.644899                      0.81221669                       79.114996
                 17.7148                      0.81106109                       78.658603
                 17.7847                      0.80988936                       78.203084
               17.854599                      0.80870214                       77.748481
                 17.9245                       0.8074999                       77.294805
                 17.9944                      0.80628333                       76.842073
               18.064299                      0.80505306                       76.390298
               18.134199                      0.80380952                       75.939498
                 18.2041                      0.80255332                       75.489675
                  18.274                      0.80128509                        75.04085
               18.343899                      0.80000529                       74.593008
               18.413799                      0.79871462                       74.146165
                 18.4837                      0.79741342                       73.700303
                 18.5536                      0.79610223                       73.255432
               18.623499                      0.79478156                       72.811531
               18.693399                      0.79345179                       72.368606
                 18.7633                      0.79211344                       71.926647
               18.833199                      0.79076678                        71.48562
               18.903099                      0.78941218                       71.045523
                  18.973                      0.78805002                       70.606343
                 19.0429                      0.78668051                       70.168062
               19.112801                      0.78530393                       69.730657
               19.182699                      0.78392044                       69.294107
                 19.2526                      0.78253036                       68.858395
               19.322498                      0.78113362                       68.423504
               19.392399                      0.77973044                       67.989403
               19.462299                      0.77832084                       67.556083
                 19.5322                       0.7769048                       67.123512
                 19.6021                      0.77548244                       66.691681
               19.672001                       0.7740535                       66.260558
               19.741899                      0.77261806                       65.830127
               19.811798                      0.77117589                       65.400388
               19.881699                      0.76972686                       64.971299
               19.951599                      0.76827084                       64.542861
                 20.0215                      0.76680761                       64.115062
                 20.0914                      0.76533687                       63.687879
               20.161301                       0.7638584                       63.261317
               20.231199                      0.76237189                       62.835355
               20.301098                      0.76087698                           62.41
               20.370998                      0.75937353                       61.985245
               20.440899                      0.75786112                       61.561091
               20.510799                      0.75633924                       61.137544
                 20.5807                       0.7548077                       60.714603
                 20.6506                      0.75326622                       60.292285
               20.720501                       0.7517142                       59.870603
               20.790398                      0.75015146                       59.449561
               20.860298                      0.74857759                       59.029188
               20.930199                      0.74699222                       58.609499
               21.000099                      0.74539496                        58.19052
                   21.07                       0.7437857                       57.772281
                 21.1399                      0.74216382                       57.354807
               21.209801                      0.74052911                       56.938136
               21.279701                      0.73888138                       56.522296
               21.349598                      0.73722038                       56.107339
               21.419498                       0.7355457                       55.693295
               21.489399                      0.73385731                       55.280212
               21.559299                      0.73215489                       54.868141
                 21.6292                      0.73043844                       54.457121
                 21.6991                      0.72870772                       54.047217
               21.769001                      0.72696269                       53.638477
               21.838898                      0.72520327                       53.230954
               21.908798                      0.72342953                       52.824705
               21.978699                      0.72164134                       52.419792
               22.048599                      0.71983901                       52.016279
                 22.1185                      0.71802235                       51.614219
                 22.1884                      0.71619175                       51.213684
               22.258301                       0.7143473                       50.814738
               22.328199                      0.71248918                       50.417446
               22.398098                      0.71061778                       50.021867
               22.467999                      0.70873327                       49.628071
               22.537899                      0.70683612                       49.236125
                 22.6078                      0.70492665                       48.846089
                 22.6777                      0.70300531                       48.458037
               22.747601                      0.70107264                       48.072038
               22.817499                      0.69912899                       47.688148
                 22.8874                      0.69717505                       47.306433
               22.957298                      0.69521127                       46.926954
               23.027199                      0.69323839                       46.549779
               23.097099                      0.69125697                       46.174961
                  23.167                      0.68926776                       45.802562
                 23.2369                      0.68727135                       45.432643
               23.306799                      0.68526858                       45.065246
               23.376699                      0.68326014                       44.700438
                 23.4466                       0.6812468                       44.338267
               23.516499                      0.67922946                        43.97878
               23.586399                      0.67720885                       43.622016
                 23.6563                       0.6751858                       43.268031
                 23.7262                      0.67316121                       42.916858
               23.796099                      0.67113587                       42.568539
               23.865999                      0.66911072                       42.223101
                 23.9359                      0.66708662                        41.88059
               24.005798                      0.66506438                       41.541021
               24.075699                      0.66304506                       41.204432
               24.145599                      0.66102932                       40.870832
                 24.2155                      0.65901822                       40.540261
               24.285398                      0.65701251                       40.212715
               24.355299                      0.65501321                       39.888225
                 24.4252                      0.65302101                       39.566789
                 24.4951                      0.65103692                       39.248425
               24.564999                      0.64906172                       38.933133
               24.634899                      0.64709619                       38.620912
                 24.7048                      0.64514119                       38.311767
               24.774698                      0.64319751                       38.005693
               24.844599                      0.64126601                       37.702679
               24.914499                      0.63934724                       37.402718
                 24.9844                      0.63744214                       37.105807
                 25.0543                      0.63555146                       36.811917
               25.124199                      0.63367571                       36.521041
               25.194099                      0.63181569                        36.23316
                  25.264                      0.62997191                       35.948246
               25.333899                       0.6281452                       35.666294
               25.403799                      0.62633606                       35.387271
                 25.4737                      0.62454503                       35.111149
                 25.5436                      0.62277285                       34.837896
               25.613501                       0.6210198                       34.567478
               25.683399                      0.61928646                       34.299901
                 25.7533                      0.61757347                       34.035098
               25.823198                      0.61588112                       33.773046
               25.893099                      0.61420996                       33.513737
               25.962999                       0.6125604                       33.257081
                 26.0329                      0.61093277                       33.003116
                 26.1028                      0.60932749                       32.751746
               26.172701                      0.60774502                       32.502964
               26.242599                      0.60618553                       32.256748
               26.312498                      0.60464959                       32.013038
               26.382399                      0.60313729                       31.771826
               26.452299                      0.60164918                       31.533025
                 26.5222                      0.60018535                       31.296663
                 26.5921                      0.59874612                       31.062654
               26.662001                      0.59733187                       30.831027
               26.731899                      0.59594285                       30.601658
               26.801798                      0.59457922                       30.374577
               26.871698                       0.5932414                       30.149739
               26.941599                      0.59192954                       29.927092
               27.011499                      0.59064396                        29.70661
                 27.0814                      0.58938491                       29.488258
                 27.1513                      0.58815256                       29.271999
               27.221201                      0.58694735                       29.057791
               27.291098                      0.58576933                       28.845613
               27.360998                      0.58461891                       28.635417
               27.430899                       0.5834963                       28.427171
               27.500799                      0.58240181                       28.220832
                 27.5707                      0.58133567                       28.016367
                 27.6406                      0.58029817                       27.813734
               27.710501                       0.5792896                       27.612893
               27.780397                      0.57831032                       27.413803
               27.850298                      0.57736052                       27.216424
               27.920198                      0.57644049                       27.020708
               27.990099                       0.5755507                       26.826614
               28.059999                       0.5746912                       26.634092
                 28.1299                      0.57386263                       26.443093
                 28.1998                      0.57306498                       26.253566
               28.269699                      0.57229867                       26.065462
               28.339598                      0.57156421                       25.878721
               28.409498                      0.57086162                       25.693294
               28.479399                      0.57019139                       25.509114
               28.549299                      0.56955371                       25.326126
                 28.6192                      0.56894906                       25.144261
                 28.6891                      0.56837762                       24.963458
               28.758999                      0.56783971                       24.783645
               28.828899                      0.56733554                       24.604757
               28.898798                       0.5668655                       24.426711
               28.968699                      0.56642986                       24.249436
               29.038599                      0.56602873                       24.072857
                 29.1085                      0.56566244                       23.896891
                 29.1784                      0.56533114                       23.721454
               29.248299                      0.56503515                       23.546456
               29.318199                       0.5647745                       23.371825
                 29.3881                      0.56454945                        23.19745
               29.457998                      0.56436001                       23.023263
               29.527899                      0.56420641                       22.849153
               29.597799                      0.56408862                        22.67504
                 29.6677                      0.56400679                       22.500815
               29.737598                      0.56396086                       22.326387
               29.807499                       0.5639508                       22.151664
               29.877399                      0.56397669                       21.976539
               29.947298                      0.56403835                       21.800916
               30.017199                      0.56413565                       21.624694
               30.087099                      0.56426848                       21.447779
                  30.157                      0.56443667                       21.270064
                 30.2269                      0.56463997                       21.091459
               30.296799                      0.56487814                        20.91186
               30.366699                      0.56515099                       20.731168
                 30.4366                      0.56545811                       20.549295
               30.506498                      0.56579912                        20.36614
               30.576399                      0.56617365                       20.181615
               30.646299                      0.56658138                       19.995625
                 30.7162                      0.56702171                       19.808083
               30.786098                      0.56749425                       19.618903
               30.855999                      0.56799835                       19.428005
                 30.9259                      0.56853363                       19.235301
                 30.9958                      0.56909943                       19.040722
               31.065699                      0.56969514                       18.844192
               31.135599                      0.57032005                       18.645637
                 31.2055                      0.57097372                       18.444988
               31.275398                      0.57165529                       18.242184
               31.345299                      0.57236405                       18.037167
               31.415199                       0.5730994                       17.829878
                 31.4851                       0.5738605                        17.62027
                  31.555                      0.57464664                       17.408289
               31.624899                      0.57545709                       17.193894
               31.694799                       0.5762911                       16.977043
               31.764698                      0.57714772                       16.757704
               31.834599                      0.57802633                       16.535844
               31.904499                      0.57892603                       16.311434
                 31.9744                      0.57984607                       16.084454
                 32.0443                       0.5807857                       15.854881
               32.114201                      0.58174405                       15.622701
               32.184101                      0.58272026                       15.387904
               32.253998                      0.58371371                       15.150481
               32.323898                      0.58472353                       14.910428
               32.393799                      0.58574892                       14.667744
               32.463699                      0.58678921                       14.422432
                 32.5336                      0.58784352                       14.174499
                 32.6035                      0.58891128                       13.923951
               32.673401                      0.58999165                       13.670803
               32.743298                      0.59108403                        13.41507
               32.813198                      0.59218761                       13.156768
               32.883099                      0.59330174                       12.895916
               32.952999                      0.59442589                       12.632537
                 33.0229                      0.59555945                       12.366653
                 33.0928                      0.59670158                       12.098295
               33.162701                      0.59785207                       11.827482
               33.232597                      0.59901003                        11.55425
               33.302498                      0.60017507                       11.278625
               33.372398                       0.6013467                       11.000642
               33.442299                      0.60252454                       10.720328
               33.512199                      0.60370784                       10.437721
                 33.5821                      0.60489643                        10.15285
                  33.652                      0.60608975                       9.8657519
               33.721897                      0.60728755                       9.5764573
               33.791798                      0.60848935                       9.2850029
               33.861698                       0.6096948                        8.991422
               33.931599                      0.61090369                       8.6957482
               34.001499                      0.61211561                       8.3980133
                 34.0714                      0.61333037                       8.0982513
                 34.1413                       0.6145476                       7.7964935
               34.211201                      0.61576718                       7.4927724
               34.281097                      0.61698884                       7.1871184
               34.350998                      0.61821235                       6.8795601
               34.420898                      0.61943762                       6.5701271
               34.490799                      0.62066434                       6.2588473
               34.560699                      0.62189236                       5.9457463
               34.630596                      0.62312154                       5.6308511
                 34.7005                      0.62435187                       5.3141842
               34.770397                      0.62558306                       4.9957694
               34.840302                      0.62681504                       4.6756282
               34.910198                      0.62804765                        4.353782
               34.980099                      0.62928087                       4.0302489
               35.049999                      0.63051452                       3.7050489
               35.119896                      0.63174859                       3.3781967
                 35.1898                       0.6329828                       3.0497101
               35.259697                      0.63421722                        2.719603
               35.329601                      0.63545164                        2.387889
               35.399498                      0.63668597                       2.0545804
               35.469398                      0.63792016                       1.7196893
               35.539299                        0.639154                       1.3832265
               35.609196                      0.64038751                       1.0452015
                 35.6791                      0.64162048                      0.70562382
               35.748997                      0.64285268                       0.3645018
               35.818901                      0.64408414                     0.021843255
               35.888798                      0.64531465                       359.67766
               35.958698                      0.64654418                       359.33195
               36.028599                      0.64777238                       358.98472
               36.098499                      0.64899918                       358.63599
                 36.1684                      0.65022435                       358.28575
               36.238297                      0.65144774                       357.93401
               36.308201                      0.65266927                       357.58079
               36.378098                      0.65388855                       357.22608
               36.448002                      0.65510542                       356.86989
               36.517899                      0.65631973                       356.51223
               36.587799                      0.65753121                       356.15311
                 36.6577                      0.65873954                       355.79253
               36.727596                      0.65994461                        355.4305
               36.797501                      0.66114614                       355.06703
               36.867397                      0.66234381                       354.70214
               36.937302                      0.66353738                       354.33582
               37.007198                      0.66472663                       353.96809
               37.077099                      0.66591121                       353.59896
               37.146999                      0.66709089                       353.22844
                 37.2169                      0.66826537                       352.85656
                 37.2868                      0.66943439                       352.48331
               37.356697                      0.67059759                       352.10872
               37.426601                      0.67175487                        351.7328
               37.496498                      0.67290569                       351.35557
               37.566399                      0.67404993                       350.97705
               37.636299                       0.6751873                       350.59725
                 37.7062                      0.67631745                        350.2162
                 37.7761                      0.67744026                       349.83391
               37.845997                      0.67855534                       349.45041
               37.915901                      0.67966241                       349.06572
               37.985798                      0.68076126                       348.67986
               38.055698                      0.68185165                       348.29286
               38.125599                      0.68293345                       347.90474
               38.195499                      0.68400627                       347.51552
                 38.2654                      0.68506996                       347.12524
               38.335297                       0.6861244                       346.73392
               38.405201                      0.68716935                       346.34158
               38.475098                      0.68820449                       345.94825
               38.544998                      0.68922985                       345.55397
               38.614899                      0.69024524                       345.15876
               38.684799                      0.69125044                       344.76264
                 38.7547                      0.69224541                       344.36565
                 38.8246                      0.69323012                       343.96781
               38.894501                      0.69420429                       343.56916
               38.964397                      0.69516798                       343.16972
               39.034298                      0.69612109                       342.76951
               39.104198                      0.69706363                       342.36858
               39.174099                      0.69799547                       341.96694
               39.243999                      0.69891675                       341.56462
                 39.3139                      0.69982733                       341.16165
               39.383801                      0.70072728                       340.75805
               39.453697                      0.70161666                       340.35386
               39.523598                      0.70249552                       339.94909
               39.593498                      0.70336381                       339.54377
               39.663399                      0.70422182                       339.13792
               39.733299                      0.70506944                       338.73156
                 39.8032                      0.70590681                       338.32472
                 39.8731                      0.70673405                       337.91741
               39.943001                       0.7075513                       337.50967
               40.012897                      0.70835872                       337.10149
               40.082798                      0.70915635                        336.6929
               40.152699                      0.70994437                       336.28391
               40.222599                      0.71072291                       335.87455
                 40.2925                      0.71149217                       335.46482
                 40.3624                      0.71225225                       335.05474
               40.432301                      0.71300341                       334.64431
               40.502197                      0.71374565                       334.23354
               40.572098                      0.71447927                       333.82245
               40.641998                      0.71520437                       333.41105
               40.711899                      0.71592114                       332.99933
               40.781799                      0.71662969                        332.5873
                 40.8517                       0.7173302                       332.17497
                 40.9216                      0.71802289                       331.76234
               40.991497                      0.71870781                       331.34941
               41.061398                      0.71938515                       330.93618
               41.131298                      0.72005497                       330.52265
               41.201199                      0.72071755                       330.10882
               41.271099                      0.72137283                       329.69469
                  41.341                      0.72202106                       329.28025
                 41.4109                      0.72266222                       328.86551
               41.480797                      0.72329656                       328.45045
               41.550701                       0.7239239                       328.03507
               41.620598                      0.72454449                       327.61937
               41.690498                      0.72515845                       327.20334
               41.760399                       0.7257656                       326.78697
               41.830299                       0.7263662                       326.37026
                 41.9002                      0.72696015                        325.9532
               41.970097                      0.72754733                       325.53578
               42.040001                      0.72812797                       325.11801
               42.109898                      0.72870189                       324.69986
               42.179798                      0.72926916                       324.28134
               42.249699                      0.72982953                       323.86243
               42.319599                      0.73038322                       323.44313
                 42.3895                      0.73092997                       323.02344
               42.459396                      0.73146969                       322.60334
               42.529301                      0.73200239                       322.18284
               42.599197                      0.73252788                       321.76193
               42.669102                      0.73304605                        321.3406
               42.738998                      0.73355688                       320.91886
               42.808899                      0.73406004                       320.49671
               42.878799                       0.7345556                        320.0741
               42.948696                      0.73504326                        319.6511
                 43.0186                       0.7355229                       319.22766
               43.088497                      0.73599446                       318.80381
               43.158401                      0.73645765                       318.37952
               43.228298                       0.7369124                       317.95481
               43.298199                      0.73735836                        317.5297
               43.368099                      0.73779562                       317.10419
               43.437996                      0.73822389                       316.67823
                 43.5079                      0.73864288                        316.2519
               43.577797                       0.7390526                       315.82517
               43.647701                      0.73945278                       315.39807
               43.717598                      0.73984326                       314.97058
               43.787498                      0.74022393                       314.54273
               43.857399                      0.74059462                       314.11451
               43.927296                      0.74095518                       313.68595
                 43.9972                      0.74130547                       313.25705
               44.067097                      0.74164536                       312.82786
               44.137001                      0.74197473                       312.39835
               44.206898                      0.74229337                       311.96854
               44.276802                      0.74260135                       311.53846
               44.346699                      0.74289842                        311.1081
               44.416595                      0.74318453                       310.67752
                 44.4865                      0.74345976                       310.24668
               44.556396                       0.7437239                       309.81564
               44.626301                      0.74397685                       309.38443
               44.696198                      0.74421871                       308.95301
               44.766102                      0.74444934                       308.52143
               44.835999                      0.74466889                       308.08973
               44.905895                      0.74487724                       307.65787
                 44.9758                      0.74507445                        307.2259
               45.045696                      0.74526046                       306.79385
               45.115601                      0.74543548                       306.36171
               45.185497                      0.74559936                       305.92952
               45.255402                       0.7457524                       305.49727
               45.325298                      0.74589451                       305.06499
               45.395195                      0.74602581                       304.63269
               45.465099                      0.74614642                       304.20039
               45.534996                      0.74625638                        303.7681
                 45.6049                      0.74635595                       303.33583
               45.674797                      0.74644517                        302.9036
               45.744701                      0.74652415                       302.47141
               45.814598                      0.74659312                       302.03928
               45.884502                      0.74665212                       301.60721
               45.954399                      0.74670143                       301.17521
               46.024296                      0.74674106                        300.7433
                 46.0942                      0.74677125                       300.31147
               46.164097                      0.74679216                       299.87973
               46.234001                      0.74680403                       299.44809
               46.303898                      0.74680692                       299.01655
               46.373802                      0.74680104                       298.58511
               46.443699                      0.74678647                       298.15379
               46.513596                      0.74676347                       297.72255
                 46.5835                      0.74673226                       297.29143
               46.653397                      0.74669282                        296.8604
               46.723301                      0.74664534                       296.42948
               46.793198                      0.74659002                       295.99865
               46.863102                      0.74652696                       295.56792
               46.932999                      0.74645633                       295.13726
               47.002895                      0.74637812                        294.7067
                 47.0728                      0.74629262                        294.2762
               47.142696                      0.74619971                       293.84577
               47.212601                      0.74609967                        293.4154
               47.282497                      0.74599243                       292.98509
               47.352402                      0.74587809                       292.55481
               47.422298                      0.74575675                       292.12456
               47.492199                      0.74562835                       291.69434
               47.562099                      0.74549294                       291.26413
               47.631996                      0.74535055                       290.83393
                 47.7019                      0.74520114                       290.40372
               47.771797                      0.74504468                       289.97349
               47.841702                      0.74488109                       289.54323
               47.911598                      0.74471044                       289.11294
               47.981499                      0.74453249                        288.6826
               48.051399                      0.74434731                        288.2522
               48.121296                      0.74415477                       287.82174
                 48.1912                      0.74395461                       287.39122
               48.261097                      0.74374702                       286.96061
               48.331001                       0.7435315                       286.52992
               48.400898                      0.74330816                       286.09913
               48.470798                      0.74307676                       285.66825
               48.540699                      0.74283706                       285.23726
               48.610596                      0.74258905                       284.80617
                 48.6805                      0.74233243                       284.37496
               48.750397                      0.74206707                       283.94365
               48.820301                      0.74179258                       283.51222
               48.890198                      0.74150908                       283.08068
               48.960098                      0.74121612                       282.64903
               49.029999                      0.74091358                       282.21729
               49.099899                       0.7406012                       281.78542
                 49.1698                      0.74027878                       281.35347
               49.239697                      0.73994621                       280.92142
               49.309601                      0.73960306                        280.4893
               49.379498                      0.73924934                        280.0571
               49.449398                      0.73888477                       279.62483
               49.519299                      0.73850901                        279.1925
               49.589199                      0.73812202                       278.76015
                 49.6591                      0.73772364                       278.32776
               49.728996                      0.73731356                       277.89535
               49.798901                      0.73689164                       277.46295
               49.868797                      0.73645775                       277.03057
               49.938698                      0.73601172                       276.59823
               50.008598                      0.73555351                       276.16594
