        Frequency / GHz                S1,1/abs,linear                S1,1/arg,degrees
                 49.1698                      0.48888659                       161.78949
               49.239697                      0.48501939                       162.32568
               49.309601                        0.481381                       162.88794
               49.379498                      0.47798531                       163.47479
               49.449398                      0.47484488                       164.08448
               49.519299                      0.47197099                       164.71496
               49.589199                      0.46937327                       165.36405
                 49.6591                      0.46705969                       166.02927
               49.728996                      0.46503655                       166.70811
               49.798901                       0.4633081                       167.39774
               49.868797                      0.46187673                       168.09543
               49.938698                      0.46074293                       168.79825
               50.008598                      0.45990508                       169.50326
               50.078499                      0.45935985                       170.20768
               50.148399                       0.4591018                       170.90863
                 50.2183                      0.45912394                        171.6034
                 50.2882                      0.45941751                       172.28944
               50.358097                      0.45997234                       172.96435
               50.427998                       0.4607769                       173.62591
               50.497898                       0.4618185                       174.27213
               50.567799                      0.46308345                       174.90127
               50.637699                      0.46455735                       175.51184
                 50.7076                      0.46622525                       176.10257
                 50.7775                      0.46807172                       176.67245
               50.847397                      0.47008125                       177.22074
               50.917297                      0.47223814                       177.74685
               50.987198                      0.47452708                       178.25058
               51.057098                      0.47693289                       178.73178
               51.126999                      0.47944079                       179.19052
               51.196899                       0.4820367                       179.62711
                 51.2668                      0.48470707                       180.04193
               51.336697                      0.48743917                       180.43558
               51.406597                       0.4902211                       180.80872
               51.476498                      0.49304169                       181.16211
               51.546398                      0.49589091                       181.49659
               51.616299                      0.49875951                       181.81305
               51.686199                      0.50163923                       182.11249
                 51.7561                      0.50452281                       182.39585
                  51.826                      0.50740389                        182.6641
               51.895897                      0.51027709                       182.91825
               51.965797                        0.513138                       183.15927
               52.035698                      0.51598289                       183.38815
               52.105598                      0.51880903                        183.6058
               52.175499                      0.52161446                       183.81317
               52.245399                      0.52439798                       184.01108
                 52.3153                      0.52715906                       184.20034
               52.385197                      0.52989765                       184.38171
               52.455097                      0.53261467                       184.55591
               52.524998                      0.53531108                        184.7236
               52.594898                      0.53798874                       184.88534
               52.664799                      0.54064943                       185.04171
               52.734699                      0.54329574                       185.19315
                 52.8046                      0.54593015                       185.34006
               52.874496                      0.54855566                       185.48282
               52.944401                      0.55117524                       185.62173
               53.014297                      0.55379203                       185.75698
               53.084198                      0.55640913                       185.88882
               53.154099                      0.55902985                       186.01736
               53.223999                      0.56165732                       186.14267
                 53.2939                      0.56429463                       186.26479
               53.363796                      0.56694468                       186.38379
               53.433701                       0.5696105                       186.49958
               53.503597                      0.57229454                       186.61212
               53.573498                      0.57499932                       186.72128
               53.643398                      0.57772714                       186.82696
               53.713299                      0.58047985                       186.92902
               53.783199                      0.58325942                       187.02728
               53.853096                       0.5860671                       187.12159
                  53.923                      0.58890419                       187.21173
               53.992897                       0.5917716                       187.29749
               54.062798                      0.59467008                       187.37872
               54.132698                      0.59759987                        187.4552
               54.202599                      0.60056106                       187.52667
               54.272499                      0.60355365                       187.59302
                 54.3424                      0.60657708                       187.65396
                 54.4123                      0.60963075                       187.70935
               54.482197                      0.61271375                       187.75904
               54.552101                      0.61582488                       187.80279
               54.621998                      0.61896278                       187.84045
               54.691898                      0.62212585                       187.87195
               54.761799                      0.62531251                       187.89713
               54.831699                      0.62852072                       187.91583
                 54.9016                      0.63174835                       187.92797
               54.971497                      0.63499324                       187.93351
               55.041401                      0.63825311                       187.93234
               55.111298                      0.64152532                       187.92441
               55.181198                       0.6448074                        187.9097
               55.251099                      0.64809668                       187.88818
               55.320999                      0.65139043                       187.85986
                 55.3909                      0.65468588                       187.82477
               55.460796                      0.65798012                        187.7829
               55.530701                      0.66127044                       187.73431
               55.600597                      0.66455387                       187.67904
               55.670498                      0.66782756                       187.61721
               55.740398                      0.67108861                       187.54886
               55.810299                      0.67433429                       187.47415
               55.880199                      0.67756168                        187.3931
               55.950096                       0.6807682                       187.30593
                   56.02                      0.68395094                       187.21267
               56.089897                       0.6871075                       187.11356
               56.159801                      0.69023529                        187.0087
               56.229698                      0.69333176                       186.89823
               56.299599                      0.69639462                       186.78237
               56.369499                       0.6994217                       186.66126
               56.439396                      0.70241082                       186.53507
                 56.5093                      0.70536009                       186.40397
               56.579197                      0.70826746                       186.26822
               56.649101                      0.71113132                        186.1279
               56.718998                      0.71395019                       185.98324
               56.788898                      0.71672234                       185.83451
               56.858799                       0.7194467                       185.68176
               56.928696                      0.72212202                       185.52526
                 56.9986                      0.72474723                       185.36518
               57.068497                      0.72732147                       185.20172
               57.138401                      0.72984402                       185.03503
               57.208298                      0.73231425                       184.86526
               57.278202                      0.73473156                       184.69262
               57.348099                      0.73709575                       184.51728
               57.417995                      0.73940633                       184.33935
                 57.4879                       0.7416634                       184.15899
               57.557796                      0.74386667                       183.97638
               57.627701                      0.74601633                       183.79157
               57.697598                      0.74811238                       183.60479
               57.767502                        0.750155                       183.41607
               57.837399                      0.75214449                       183.22558
               57.907295                      0.75408103                       183.03339
                 57.9772                      0.75596495                       182.83954
               58.047096                      0.75779651                       182.64422
               58.117001                      0.75957611                       182.44744
               58.186897                      0.76130416                       182.24933
               58.256802                      0.76298091                       182.04987
               58.326698                      0.76460668                       181.84919
               58.396595                      0.76618178                       181.64727
               58.466499                      0.76770654                       181.44421
               58.536396                      0.76918109                       181.24006
                 58.6063                      0.77060577                        181.0348
               58.676197                      0.77198064                        180.8285
               58.746101                      0.77330587                       180.62121
               58.815998                      0.77458146                       180.41291
               58.885895                      0.77580757                       180.20367
               58.955799                      0.77698404                       179.99353
               59.025696                      0.77811093                       179.78247
                 59.0956                      0.77918799                       179.57055
               59.165497                      0.78021529                       179.35773
               59.235401                      0.78119243                       179.14416
               59.305298                      0.78211934                       178.92975
               59.375198                       0.7829958                       178.71459
               59.445099                       0.7838215                       178.49877
               59.514996                      0.78459635                       178.28223
                 59.5849                      0.78531986                         178.065
               59.654797                      0.78599196                       177.84723
               59.724701                      0.78661231                       177.62884
               59.794598                      0.78718078                       177.40991
               59.864498                      0.78769702                       177.19055
               59.934399                       0.7881609                       176.97077
               60.004295                      0.78857227                       176.75061
                 60.0742                      0.78893097                       176.53009
               60.144096                      0.78923683                       176.30933
               60.214001                      0.78948991                       176.08832
               60.283897                      0.78969003                       175.86713
               60.353798                      0.78983724                       175.64582
               60.423698                      0.78993153                       175.42444
               60.493595                      0.78997295                       175.20306
               60.563499                      0.78996168                       174.98169
               60.633396                      0.78989772                       174.76043
                 60.7033                      0.78978113                       174.53931
               60.773197                      0.78961228                        174.3183
               60.843098                        0.789391                       174.09754
               60.912998                       0.7891177                       173.87707
               60.982899                       0.7887925                       173.65687
               61.052799                      0.78841541                       173.43702
               61.122696                      0.78798676                       173.21754
                 61.1926                      0.78750653                       172.99841
               61.262497                      0.78697503                       172.77979
               61.332397                      0.78639219                       172.56165
               61.402298                      0.78575811                       172.34399
               61.472198                      0.78507291                       172.12689
               61.542099                      0.78433652                        171.9104
               61.611996                      0.78354897                       171.69451
                 61.6819                      0.78271027                       171.47931
               61.751797                      0.78182032                       171.26477
               61.821697                      0.78087897                       171.05096
               61.891598                      0.77988615                       170.83795
               61.961498                      0.77884188                       170.62579
               62.031399                      0.77774593                       170.41449
               62.101299                      0.77659813                       170.20417
                 62.1712                      0.77539832                       169.99481
               62.241096                      0.77414649                       169.78655
               62.310997                      0.77284251                       169.57941
               62.380898                      0.77148633                       169.37353
               62.450798                      0.77007783                       169.16889
               62.520699                      0.76861711                        168.9657
               62.590599                      0.76710413                       168.76391
                 62.6605                      0.76553902                       168.56372
               62.730396                      0.76392214                       168.36523
               62.800297                      0.76225358                       168.16852
               62.870197                       0.7605338                        167.9737
               62.940098                      0.75876322                       167.78088
               63.009998                      0.75694228                       167.59014
               63.079899                      0.75507174                       167.40174
               63.149799                      0.75315233                       167.21557
               63.219696                      0.75118477                       167.03198
               63.289597                      0.74917017                        166.8509
               63.359497                      0.74710949                       166.67255
               63.429398                      0.74500384                       166.49707
               63.499298                       0.7428544                       166.32447
               63.569199                      0.74066271                       166.15497
               63.639099                      0.73842994                       165.98859
                  63.709                      0.73615775                        165.8255
                 63.7789                      0.73384749                       165.66571
               63.848797                      0.73150093                       165.50939
               63.918697                      0.72911959                       165.35656
               63.988598                      0.72670519                        165.2074
               64.058495                      0.72425935                       165.06182
               64.128403                      0.72178394                       164.92004
               64.198296                       0.7192805                       164.78205
               64.268204                      0.71675079                       164.64783
               64.338097                      0.71419638                       164.51751
               64.407997                      0.71161906                       164.39112
               64.477898                      0.70902024                       164.26862
               64.547798                      0.70640148                       164.15012
               64.617699                      0.70376426                       164.03555
               64.687599                      0.70110997                       163.92495
                 64.7575                      0.69843997                       163.81833
                 64.8274                      0.69575544                       163.71573
               64.897293                      0.69305751                       163.61706
               64.967201                      0.69034727                        163.5224
               65.037094                      0.68762572                        163.4317
               65.107002                       0.6848938                         163.345
               65.176895                      0.68215226                       163.26226
               65.246803                      0.67940193                        163.1835
               65.316696                      0.67664354                       163.10873
               65.386597                      0.67387762                       163.03793
               65.456497                      0.67110492                       162.97111
               65.526398                      0.66832582                       162.90832
               65.596298                      0.66554098                       162.84955
               65.666199                      0.66275091                       162.79486
               65.736099                      0.65995606                       162.74426
                  65.806                      0.65715709                       162.69776
                 65.8759                      0.65435424                       162.65545
               65.945801                      0.65154837                       162.61734
               66.015694                      0.64873997                       162.58353
               66.085602                      0.64592964                       162.55398
               66.155495                      0.64311815                       162.52891
               66.225403                      0.64030627                       162.50821
               66.295296                       0.6374947                       162.49209
               66.365196                      0.63468444                       162.48051
               66.435097                      0.63187647                       162.47361
               66.504997                      0.62907188                       162.47141
               66.574898                      0.62627166                         162.474
               66.644798                      0.62347713                       162.48145
               66.714699                      0.62068947                       162.49377
               66.784599                         0.61791                       162.51105
                 66.8545                      0.61514027                       162.53333
                 66.9244                      0.61238149                       162.56064
               66.994293                      0.60963515                       162.59299
               67.064201                      0.60690276                       162.63043
               67.134094                      0.60418585                       162.67294
               67.204002                      0.60148587                       162.72052
               67.273895                       0.5988043                       162.77317
               67.343796                      0.59614253                       162.83084
               67.413696                      0.59350205                       162.89346
               67.483597                      0.59088408                       162.96102
               67.553497                      0.58828999                       163.03345
               67.623398                      0.58572074                       163.11066
               67.693298                      0.58317763                       163.19257
               67.763199                      0.58066147                       163.27902
               67.833099                       0.5781731                       163.36996
                  67.903                      0.57571315                        163.4653
                 67.9729                      0.57328225                       163.56485
               68.042801                      0.57088065                       163.66849
               68.112694                      0.56850859                        163.7761
               68.182602                      0.56616628                       163.88754
               68.252495                      0.56385341                       164.00265
               68.322395                      0.56156987                       164.12131
               68.392296                      0.55931509                       164.24338
               68.462196                      0.55708851                       164.36868
               68.532097                      0.55488936                       164.49716
               68.601997                      0.55271679                       164.62869
               68.671898                      0.55056977                       164.76315
               68.741798                        0.548447                       164.90043
               68.811699                      0.54634741                        165.0405
               68.881592                      0.54426944                        165.1832
                 68.9515                      0.54221166                       165.32859
                 69.0214                      0.54017255                        165.4766
               69.091301                      0.53815044                       165.62723
               69.161194                      0.53614373                       165.78043
               69.231094                      0.53415072                       165.93633
               69.301003                      0.53216976                       166.09497
               69.370895                      0.53019919                       166.25638
               69.440796                      0.52823731                       166.42075
               69.510696                      0.52628262                        166.5881
               69.580605                      0.52433358                       166.75873
               69.650497                      0.52238876                       166.93274
               69.720398                      0.52044687                       167.11035
               69.790298                      0.51850682                       167.29184
               69.860191                      0.51656755                       167.47744
               69.930099                      0.51462815                       167.66745
                      70                      0.51268809                       167.86222

        Frequency / GHz                S2,1/abs,linear                S2,1/arg,degrees
----------------------------------------------------------------------------------------------------------------
             0.099999994                      0.74066311                        357.4843
                  0.1699                      0.73953608                       355.72876
              0.23979999                      0.73782989                       353.97779
              0.30969998                      0.73555035                       352.23326
              0.37959999                      0.73270504                       350.49703
              0.44949999                      0.72930379                         348.771
                  0.5194                      0.72535811                       347.05702
              0.58929998                      0.72088161                       345.35697
              0.65919995                      0.71588991                       343.67274
              0.72909999                      0.71040039                       342.00618
              0.79899997                      0.70443224                       340.35918
              0.86889994                      0.69800666                       338.73363
              0.93879998                      0.69114644                        337.1314
                  1.0087                       0.6838761                       335.55439
               1.0785999                      0.67622152                       334.00445
                  1.1485                      0.66821018                       332.48349
                  1.2184                      0.65987104                       330.99335
                  1.2883                      0.65123394                       329.53589
               1.3582001                      0.64232996                        328.1129
               1.4280999                      0.63319116                       326.72619
               1.4979999                      0.62385028                       325.37748
               1.5678999                      0.61434077                       324.06844
               1.6377999                      0.60469652                       322.80066
               1.7076999                      0.59495154                       321.57565
               1.7775999                       0.5851401                       320.39478
                  1.8475                      0.57529629                       319.25931
                  1.9174                      0.56545382                       318.17033
               1.9872999                      0.55564588                       317.12875
                  2.0572                      0.54590499                       316.13528
                  2.1271                      0.53626258                       315.19039
               2.1969998                       0.5267487                       314.29431
               2.2668998                      0.51739227                         313.447
               2.3367999                      0.50822019                       312.64809
               2.4066999                      0.49925757                       311.89693
               2.4765999                      0.49052722                       311.19255
                  2.5465                       0.4820497                       310.53361
               2.6163998                      0.47384293                       309.91845
               2.6862998                      0.46592207                       309.34513
               2.7561998                      0.45829948                       308.81131
               2.8260999                      0.45098434                       308.31444
               2.8959999                      0.44398305                       307.85167
               2.9658999                      0.43729871                       307.41991
                  3.0358                      0.43093159                       307.01594
                  3.1057                       0.4248787                       306.63639
               3.1756001                      0.41913464                       306.27784
               3.2454998                      0.41369093                       305.93687
               3.3153999                      0.40853696                       305.61008
               3.3852999                      0.40365979                        305.2942
                  3.4552                      0.39904471                       304.98615
                  3.5251                      0.39467532                       304.68306
                   3.595                      0.39053404                       304.38224
               3.6649001                      0.38660241                        304.0814
               3.7347999                      0.38286143                       303.77858
               3.8046999                      0.37929183                       303.47206
               3.8745999                      0.37587446                       303.16056
                  3.9445                       0.3725906                       302.84309
                  4.0144                      0.36942214                       302.51905
                  4.0843                      0.36635195                       302.18819
               4.1542001                      0.36336387                       301.85051
               4.2241001                      0.36044329                        301.5063
               4.2940001                      0.35757677                       301.15617
               4.3638997                      0.35475255                       300.80089
               4.4338002                      0.35196044                       300.44151
               4.5036998                       0.3491919                       300.07917
               4.5735998                      0.34644011                       299.71516
               4.6434999                      0.34369981                       299.35084
               4.7133999                      0.34096744                       298.98771
               4.7832999                      0.33824096                       298.62724
                  4.8532                       0.3355197                       298.27085
                  4.9231                      0.33280449                       297.92006
                   4.993                      0.33009729                       297.57615
               5.0629001                      0.32740121                       297.24049
               5.1327996                      0.32472038                       296.91419
               5.2026997                      0.32205963                       296.59834
               5.2725997                       0.3194245                       296.29377
               5.3424997                       0.3168211                       296.00126
               5.4123998                      0.31425578                        295.7213
               5.4822998                      0.31173503                       295.45421
               5.5521998                      0.30926547                       295.20012
               5.6220999                      0.30685347                       294.95897
               5.6919999                      0.30450513                       294.73052
               5.7618999                      0.30222617                       294.51427
               5.8317995                      0.30002174                       294.30949
                  5.9017                      0.29789624                       294.11546
               5.9715996                       0.2958534                       293.93111
               6.0415001                      0.29389613                       293.75533
               6.1113997                      0.29202647                       293.58688
               6.1813002                      0.29024543                       293.42445
               6.2511997                      0.28855319                       293.26664
               6.3210998                      0.28694907                       293.11205
               6.3909998                      0.28543131                       292.95927
               6.4608998                      0.28399751                       292.80693
               6.5307999                      0.28264432                        292.6537
               6.6006999                      0.28136768                       292.49835
               6.6705999                      0.28016311                       292.33975
                  6.7405                       0.2790254                        292.1769
               6.8103995                      0.27794902                       292.00891
                  6.8803                      0.27692814                        291.8351
               6.9501996                      0.27595676                       291.65489
               7.0201001                      0.27502873                       291.46791
               7.0899997                      0.27413803                       291.27393
               7.1599002                      0.27327877                       291.07289
               7.2297997                      0.27244527                       290.86486
               7.2996998                      0.27163214                        290.6501
               7.3695998                      0.27083451                       290.42897
               7.4394994                      0.27004786                       290.20196
               7.5093999                      0.26926829                       289.96967
               7.5792994                      0.26849238                       289.73278
                  7.6492                      0.26771743                       289.49202
               7.7190995                      0.26694123                       289.24822
                   7.789                       0.2661623                       289.00219
               7.8588996                      0.26537973                       288.75478
               7.9288001                      0.26459316                       288.50684
               7.9986997                       0.2638029                       288.25918
               8.0685997                      0.26300976                       288.01262
               8.1385002                      0.26221504                       287.76787
               8.2083998                      0.26142046                       287.52561
               8.2783003                      0.26062821                       287.28643
               8.3481998                      0.25984063                       287.05085
               8.4181004                      0.25906053                       286.81928
               8.4879999                      0.25829078                       286.59201
               8.5578995                      0.25753432                       286.36928
                  8.6278                      0.25679427                       286.15116
               8.6977005                       0.2560736                       285.93764
               8.7675991                      0.25537526                        285.7286
               8.8374996                      0.25470204                       285.52383
               8.9074001                      0.25405643                       285.32299
               8.9773006                      0.25344073                        285.1257
               9.0471992                      0.25285696                       284.93143
               9.1170998                      0.25230674                       284.73968
               9.1870003                      0.25179125                       284.54982
               9.2568989                      0.25131137                        284.3612
               9.3267994                      0.25086751                       284.17316
               9.3966999                      0.25045975                       283.98501
               9.4666004                      0.25008764                       283.79607
                9.536499                      0.24975044                       283.60569
               9.6063995                      0.24944697                       283.41323
                  9.6763                      0.24917577                       283.21811
               9.7461996                      0.24893504                       283.01979
               9.8160992                      0.24872275                        282.8178
               9.8859997                      0.24853663                       282.61173
               9.9559002                      0.24837421                       282.40128
                 10.0258                      0.24823301                       282.18619
               10.095699                      0.24811039                       281.96629
                 10.1656                      0.24800371                       281.74153
               10.235499                      0.24791043                       281.51189
                 10.3054                        0.247828                       281.27747
               10.375299                      0.24775408                       281.03842
                 10.4452                      0.24768644                       280.79496
                 10.5151                      0.24762307                       280.54738
                  10.585                       0.2475622                       280.29602
                 10.6549                      0.24750233                       280.04124
                 10.7248                      0.24744221                       279.78348
                 10.7947                      0.24738088                       279.52318
                 10.8646                       0.2473177                       279.26078
                 10.9345                      0.24725232                       278.99676
               11.004399                      0.24718465                       278.73158
                 11.0743                      0.24711494                       278.46567
                 11.1442                      0.24704362                       278.19946
                 11.2141                       0.2469715                       277.93335
               11.283999                      0.24689951                       277.66769
                 11.3539                       0.2468288                        277.4028
                 11.4238                      0.24676071                       277.13894
               11.493699                      0.24669668                       276.87631
                 11.5636                      0.24663828                       276.61509
                 11.6335                      0.24658713                       276.35536
                 11.7034                      0.24654485                       276.09717
               11.773299                      0.24651311                       275.84049
                 11.8432                       0.2464935                       275.58524
                 11.9131                      0.24648752                       275.33131
               11.982999                      0.24649659                       275.07849
               12.052899                      0.24652199                       274.82658
                 12.1228                      0.24656481                        274.5753
                 12.1927                      0.24662602                       274.32435
               12.262599                      0.24670634                       274.07341
                 12.3325                      0.24680636                       273.82212
                 12.4024                      0.24692633                       273.57012
                 12.4723                      0.24706641                       273.31706
               12.542199                      0.24722647                       273.06258
                 12.6121                       0.2474062                        272.8063
                  12.682                      0.24760509                       272.54792
                 12.7519                      0.24782241                       272.28711
               12.821799                      0.24805734                       272.02359
                 12.8917                      0.24830884                       271.75712
               12.961599                      0.24857583                       271.48747
                 13.0315                        0.248857                       271.21449
               13.101399                      0.24915114                       270.93805
                 13.1713                       0.2494568                       270.65806
               13.241199                      0.24977271                       270.37448
               13.311099                      0.25009748                       270.08731
                  13.381                      0.25042981                       269.79661
                 13.4509                      0.25076843                       269.50245
                 13.5208                      0.25111217                       269.20496
               13.590699                      0.25145995                       268.90429
                 13.6606                      0.25181082                       268.60062
               13.730499                      0.25216397                       268.29416
                 13.8004                      0.25251873                       267.98514
               13.870299                      0.25287462                       267.67379
                 13.9402                      0.25323119                       267.36035
               14.010099                      0.25358834                       267.04507
                   14.08                      0.25394603                       266.72822
               14.149899                       0.2543044                          266.41
               14.219799                      0.25466364                       266.09067
                 14.2897                      0.25502429                       265.77042
                 14.3596                      0.25538686                       265.44945
                 14.4295                        0.255752                       265.12791
               14.499399                      0.25612049                       264.80596
                 14.5693                      0.25649317                        264.4837
                 14.6392                      0.25687089                        264.1612
               14.709099                       0.2572547                       263.83851
               14.778999                       0.2576455                       263.51565
                 14.8489                      0.25804421                       263.19259
                 14.9188                       0.2584519                       262.86929
               14.988699                      0.25886931                       262.54568
               15.058599                      0.25929743                       262.22163
                 15.1285                      0.25973698                       261.89702
                 15.1984                      0.26018863                        261.5717
               15.268299                      0.26065298                        261.2455
                 15.3382                      0.26113052                       260.91822
                 15.4081                      0.26162159                       260.58966
               15.477999                      0.26212642                       260.25964
               15.547899                      0.26264515                       259.92792
                 15.6178                      0.26317773                        259.5943
                 15.6877                      0.26372405                        259.2586
               15.757599                       0.2642838                       258.92059
               15.827499                      0.26485669                       258.58014
                 15.8974                      0.26544215                       258.23703
               15.967299                       0.2660397                       257.89115
               16.037199                      0.26664866                       257.54233
                 16.1071                      0.26726831                       257.19049
                  16.177                       0.2678979                       256.83554
               16.246899                      0.26853663                       256.47742
               16.316799                      0.26918365                       256.11612
                 16.3867                      0.26983825                       255.75155
               16.456598                      0.27049949                       255.38382
               16.526499                      0.27116666                       255.01291
               16.596399                      0.27183898                       254.63885
                 16.6663                      0.27251579                       254.26178
               16.736198                      0.27319647                       253.88172
               16.806099                       0.2738804                       253.49878
               16.875999                      0.27456716                        253.1131
                 16.9459                      0.27525633                       252.72479
               17.015799                      0.27594768                       252.33399
               17.085699                      0.27664096                       251.94079
                 17.1556                      0.27733604                       251.54541
                 17.2255                      0.27803296                       251.14783
               17.295401                      0.27873179                       250.74829
               17.365299                      0.27943268                       250.34687
                 17.4352                      0.28013587                        249.9436
               17.505098                       0.2808417                        249.5387
               17.574999                      0.28155058                       249.13215
               17.644899                      0.28226282                         248.724
                 17.7148                      0.28297903                       248.31433
                 17.7847                      0.28369967                        247.9032
               17.854599                       0.2844252                       247.49054
                 17.9245                       0.2851562                       247.07642
                 17.9944                      0.28589316                       246.66071
               18.064299                      0.28663664                       246.24347
               18.134199                      0.28738701                       245.82458
                 18.2041                      0.28814476                       245.40396
                  18.274                      0.28891025                       244.98154
               18.343899                      0.28968383                       244.55725
               18.413799                      0.29046567                       244.13095
                 18.4837                      0.29125602                       243.70255
                 18.5536                      0.29205494                       243.27188
               18.623499                      0.29286246                        242.8389
               18.693399                      0.29367857                       242.40338
                 18.7633                       0.2945031                        241.9653
               18.833199                      0.29533577                       241.52451
               18.903099                      0.29617638                       241.08085
                  18.973                       0.2970245                        240.6343
                 19.0429                      0.29787971                        240.1847
               19.112801                       0.2987416                       239.73199
               19.182699                      0.29960948                       239.27612
                 19.2526                      0.30048287                       238.81696
               19.322498                      0.30136108                       238.35455
               19.392399                      0.30224352                        237.8888
               19.462299                      0.30312953                        237.4197
                 19.5322                       0.3040184                       236.94723
                 19.6021                      0.30490943                       236.47147
               19.672001                      0.30580204                       235.99234
               19.741899                      0.30669559                       235.50991
               19.811798                      0.30758941                       235.02426
               19.881699                      0.30848301                       234.53537
               19.951599                      0.30937577                       234.04336
                 20.0215                      0.31026723                       233.54826
                 20.0914                      0.31115703                       233.05014
               20.161301                      0.31204471                       232.54904
               20.231199                      0.31292995                       232.04513
               20.301098                       0.3138125                       231.53842
               20.370998                      0.31469214                       231.02902
               20.440899                      0.31556872                       230.51696
               20.510799                       0.3164421                       230.00235
                 20.5807                      0.31731224                       229.48524
                 20.6506                      0.31817913                       228.96566
               20.720501                      0.31904275                        228.4437
               20.790398                      0.31990314                        227.9194
               20.860298                      0.32076037                       227.39279
               20.930199                       0.3216146                       226.86386
               21.000099                      0.32246581                       226.33268
                   21.07                       0.3233142                       225.79925
                 21.1399                      0.32415979                       225.26355
               21.209801                       0.3250027                       224.72559
               21.279701                        0.325843                       224.18536
               21.349598                      0.32668068                       223.64283
               21.419498                      0.32751582                       223.09793
               21.489399                      0.32834829                       222.55069
               21.559299                      0.32917807                       222.00101
                 21.6292                      0.33000502                       221.44892
                 21.6991                      0.33082903                       220.89432
               21.769001                      0.33164979                        220.3372
               21.838898                      0.33246709                       219.77743
               21.908798                      0.33328057                       219.21506
               21.978699                      0.33408988                       218.65003
               22.048599                      0.33489459                       218.08227
                 22.1185                      0.33569425                       217.51178
                 22.1884                      0.33648828                       216.93851
               22.258301                      0.33727616                       216.36246
               22.328199                      0.33805735                       215.78353
               22.398098                      0.33883115                       215.20188
               22.467999                      0.33959703                       214.61733
               22.537899                      0.34035419                       214.03001
                 22.6078                      0.34110206                        213.4399
                 22.6777                      0.34183998                       212.84702
               22.747601                      0.34256718                       212.25141
               22.817499                      0.34328304                       211.65311
                 22.8874                      0.34398696                       211.05218
               22.957298                      0.34467822                       210.44866
               23.027199                      0.34535627                       209.84265
               23.097099                      0.34602051                       209.23423
                  23.167                      0.34667042                       208.62342
                 23.2369                      0.34730546                       208.01032
               23.306799                      0.34792519                       207.39508
               23.376699                      0.34852916                       206.77771
                 23.4466                      0.34911702                       206.15832
               23.516499                      0.34968839                       205.53705
               23.586399                        0.350243                       204.91392
                 23.6563                      0.35078064                       204.28909
                 23.7262                      0.35130105                        203.6626
               23.796099                      0.35180407                       203.03458
               23.865999                      0.35228964                       202.40512
                 23.9359                      0.35275762                       201.77426
               24.005798                      0.35320803                       201.14212
               24.075699                       0.3536407                       200.50873
               24.145599                      0.35405574                       199.87421
                 24.2155                      0.35445311                       199.23862
               24.285398                      0.35483292                       198.60202
               24.355299                      0.35519514                       197.96444
                 24.4252                      0.35553984                       197.32596
                 24.4951                      0.35586705                       196.68661
               24.564999                      0.35617684                       196.04644
               24.634899                      0.35646931                       195.40551
                 24.7048                      0.35674438                       194.76382
               24.774698                      0.35700218                       194.12142
               24.844599                      0.35724264                       193.47836
               24.914499                       0.3574658                       192.83463
                 24.9844                      0.35767159                       192.19027
                 25.0543                      0.35785998                       191.54532
               25.124199                      0.35803098                       190.89982
               25.194099                      0.35818435                       190.25375
                  25.264                      0.35832013                       189.60716
               25.333899                      0.35843813                       188.96008
               25.403799                      0.35853821                       188.31254
                 25.4737                      0.35862021                       187.66459
                 25.5436                      0.35868405                       187.01624
               25.613501                      0.35872948                       186.36753
               25.683399                      0.35875635                       185.71853
                 25.7533                      0.35876454                       185.06929
               25.823198                       0.3587538                       184.41985
               25.893099                      0.35872402                       183.77026
               25.962999                      0.35867507                        183.1206
                 26.0329                      0.35860675                       182.47091
                 26.1028                        0.358519                       181.82131
               26.172701                      0.35841176                       181.17182
               26.242599                      0.35828492                       180.52256
               26.312498                      0.35813845                       179.87358
               26.382399                      0.35797235                       179.22499
               26.452299                      0.35778669                       178.57686
                 26.5222                      0.35758147                       177.92927
                 26.5921                      0.35735685                       177.28234
               26.662001                      0.35711294                       176.63614
               26.731899                      0.35684999                       175.99076
               26.801798                      0.35656812                       175.34629
               26.871698                      0.35626765                       174.70279
               26.941599                       0.3559489                       174.06039
               27.011499                      0.35561217                       173.41918
                 27.0814                      0.35525781                       172.77919
                 27.1513                      0.35488623                       172.14052
               27.221201                      0.35449786                       171.50325
               27.291098                      0.35409311                       170.86744
               27.360998                      0.35367245                       170.23317
               27.430899                      0.35323645                       169.60049
               27.500799                      0.35278548                       168.96938
                 27.5707                      0.35232012                       168.34002
                 27.6406                      0.35184084                       167.71236
               27.710501                      0.35134821                       167.08644
               27.780397                       0.3508427                       166.46235
               27.850298                       0.3503248                       165.84007
               27.920198                      0.34979504                       165.21966
               27.990099                      0.34925386                       164.60106
               28.059999                      0.34870177                       163.98436
                 28.1299                      0.34813921                       163.36952
                 28.1998                      0.34756658                       162.75658
               28.269699                      0.34698431                        162.1455
               28.339598                      0.34639279                       161.53637
               28.409498                      0.34579237                       160.92907
               28.479399                      0.34518339                       160.32365
               28.549299                      0.34456622                       159.72014
                 28.6192                       0.3439411                       159.11851
                 28.6891                       0.3433083                       158.51872
               28.758999                      0.34266809                       157.92082
               28.828899                      0.34202073                       157.32482
               28.898798                      0.34136639                       156.73063
               28.968699                      0.34070528                       156.13835
               29.038599                      0.34003761                        155.5479
                 29.1085                      0.33936362                       154.95936
                 29.1784                      0.33868337                        154.3727
               29.248299                      0.33799711                       153.78792
               29.318199                      0.33730502                       153.20509
