        Frequency / GHz                S1,1/abs,linear                S1,1/arg,degrees
                 50.2183                      0.73427464                       172.89302
                 50.2882                      0.73378461                       172.82101
               50.358097                      0.73328245                       172.74906
               50.427998                      0.73276785                       172.67721
               50.497898                      0.73224077                       172.60546
               50.567799                      0.73170106                       172.53384
               50.637699                      0.73114866                       172.46237
                 50.7076                      0.73058343                       172.39108
                 50.7775                      0.73000533                       172.31999
               50.847397                      0.72941418                       172.24912
               50.917297                      0.72881013                       172.17848
               50.987198                      0.72819298                        172.1081
               51.057098                      0.72756287                       172.03804
               51.126999                      0.72691958                       171.96829
               51.196899                      0.72626329                       171.89888
                 51.2668                      0.72559406                       171.82983
               51.336697                      0.72491183                       171.76118
               51.406597                      0.72421668                       171.69296
               51.476498                      0.72350879                       171.62518
               51.546398                       0.7227882                       171.55786
               51.616299                      0.72205495                       171.49104
               51.686199                      0.72130924                       171.42474
                 51.7561                      0.72055123                       171.35898
                  51.826                      0.71978112                       171.29378
               51.895897                      0.71899892                       171.22915
               51.965797                      0.71820489                       171.16514
               52.035698                      0.71739924                       171.10177
               52.105598                      0.71658221                       171.03903
               52.175499                      0.71575387                       170.97696
               52.245399                      0.71491452                       170.91557
                 52.3153                      0.71406438                       170.85489
               52.385197                      0.71320371                       170.79492
               52.455097                      0.71233273                       170.73569
               52.524998                      0.71145157                       170.67718
               52.594898                      0.71056062                       170.61945
               52.664799                      0.70966003                       170.56247
               52.734699                      0.70875004                       170.50629
                 52.8046                      0.70783097                       170.45088
               52.874496                      0.70690298                       170.39627
               52.944401                       0.7059663                       170.34247
               53.014297                      0.70502117                       170.28946
               53.084198                      0.70406781                       170.23727
               53.154099                      0.70310646                       170.18591
               53.223999                      0.70213731                       170.13538
                 53.2939                      0.70116048                       170.08564
               53.363796                      0.70017623                       170.03674
               53.433701                      0.69918479                       169.98868
               53.503597                      0.69818622                       169.94142
               53.573498                      0.69718075                       169.89499
               53.643398                      0.69616846                        169.8494
               53.713299                      0.69514944                       169.80461
               53.783199                      0.69412396                       169.76065
               53.853096                      0.69309201                       169.71751
                  53.923                      0.69205359                       169.67519
               53.992897                      0.69100897                       169.63366
               54.062798                      0.68995796                       169.59295
               54.132698                      0.68890084                       169.55307
               54.202599                      0.68783748                         169.514
               54.272499                      0.68676794                       169.47571
                 54.3424                      0.68569217                       169.43825
                 54.4123                      0.68461022                       169.40159
               54.482197                      0.68352213                       169.36573
               54.552101                      0.68242765                       169.33069
               54.621998                      0.68132683                       169.29646
               54.691898                      0.68021972                       169.26304
               54.761799                      0.67910614                       169.23045
               54.831699                      0.67798595                        169.1987
                 54.9016                      0.67685918                       169.16779
               54.971497                      0.67572569                       169.13771
               55.041401                      0.67458539                        169.1085
               55.111298                      0.67343826                       169.08017
               55.181198                      0.67228402                        169.0527
               55.251099                      0.67112269                       169.02616
               55.320999                      0.66995409                       169.00052
                 55.3909                      0.66877832                       168.97583
               55.460796                      0.66759503                       168.95211
               55.530701                      0.66640428                       168.92935
               55.600597                      0.66520596                       168.90761
               55.670498                      0.66400001                        168.8869
               55.740398                      0.66278644                       168.86726
               55.810299                      0.66156501                       168.84871
               55.880199                      0.66033593                       168.83129
               55.950096                      0.65909893                       168.81505
                   56.02                      0.65785419                       168.79998
               56.089897                      0.65660174                       168.78616
               56.159801                      0.65534149                       168.77362
               56.229698                      0.65407367                       168.76238
               56.299599                      0.65279818                        168.7525
               56.369499                      0.65151527                       168.74402
               56.439396                      0.65022496                       168.73698
                 56.5093                      0.64892758                       168.73144
               56.579197                       0.6476231                       168.72741
               56.649101                      0.64631186                       168.72496
               56.718998                        0.644994                       168.72416
               56.788898                      0.64366995                         168.725
               56.858799                      0.64233989                       168.72758
               56.928696                      0.64100418                       168.73195
                 56.9986                      0.63966306                       168.73811
               57.068497                      0.63831716                       168.74613
               57.138401                      0.63696664                       168.75609
               57.208298                      0.63561211                       168.76798
               57.278202                      0.63425392                       168.78187
               57.348099                      0.63289269                       168.79784
               57.417995                       0.6315288                       168.81587
                 57.4879                      0.63016286                       168.83605
               57.557796                       0.6287955                       168.85838
               57.627701                      0.62742729                       168.88292
               57.697598                      0.62605876                       168.90972
               57.767502                      0.62469062                       168.93883
               57.837399                      0.62332363                       168.97021
               57.907295                      0.62195827                       169.00395
                 57.9772                      0.62059533                       169.04002
               58.047096                      0.61923561                       169.07853
               58.117001                      0.61787964                       169.11943
               58.186897                      0.61652825                       169.16283
               58.256802                      0.61518214                       169.20861
               58.326698                      0.61384219                       169.25688
               58.396595                      0.61250903                        169.3076
               58.466499                      0.61118342                       169.36082
               58.536396                      0.60986607                       169.41649
                 58.6063                      0.60855781                       169.47466
               58.676197                      0.60725934                       169.53527
               58.746101                      0.60597138                       169.59838
               58.815998                      0.60469473                       169.66392
               58.885895                      0.60343003                       169.73192
               58.955799                      0.60217806                       169.80229
               59.025696                      0.60093935                       169.87511
                 59.0956                      0.59971461                       169.95024
               59.165497                       0.5985047                       170.02775
               59.235401                      0.59730989                        170.1076
               59.305298                      0.59613111                       170.18968
               59.375198                      0.59496868                       170.27397
               59.445099                      0.59382335                       170.36052
               59.514996                      0.59269541                        170.4492
                 59.5849                       0.5915856                       170.53996
               59.654797                      0.59049415                        170.6328
               59.724701                       0.5894217                       170.72764
               59.794598                      0.58836848                       170.82451
               59.864498                        0.587335                        170.9232
               59.934399                      0.58632141                       171.02378
               60.004295                      0.58532818                       171.12621
                 60.0742                      0.58435546                       171.23033
               60.144096                      0.58340356                        171.3361
               60.214001                      0.58247266                       171.44359
               60.283897                      0.58156291                       171.55259
               60.353798                      0.58067454                        171.6632
               60.423698                      0.57980752                       171.77519
               60.493595                      0.57896204                       171.88865
               60.563499                      0.57813813                        172.0034
               60.633396                      0.57733576                        172.1195
                 60.7033                      0.57655509                       172.23687
               60.773197                      0.57579592                        172.3554
               60.843098                      0.57505841                       172.47514
               60.912998                       0.5743423                       172.59593
               60.982899                      0.57364772                       172.71782
               61.052799                      0.57297442                       172.84068
               61.122696                      0.57232249                       172.96453
                 61.1926                      0.57169161                       173.08934
               61.262497                      0.57108191                       173.21502
               61.332397                      0.57049313                       173.34159
               61.402298                      0.56992524                       173.46898
               61.472198                      0.56937804                       173.59721
               61.542099                      0.56885145                       173.72618
               61.611996                      0.56834544                       173.85588
                 61.6819                      0.56785981                       173.98631
               61.751797                      0.56739458                       174.11748
               61.821697                      0.56694967                       174.24931
               61.891598                      0.56652492                       174.38182
               61.961498                      0.56612037                       174.51499
               62.031399                       0.5657359                       174.64878
               62.101299                      0.56537167                       174.78319
                 62.1712                      0.56502765                       174.91819
               62.241096                       0.5647038                       175.05381
               62.310997                      0.56440014                       175.18998
               62.380898                      0.56411681                       175.32676
               62.450798                      0.56385402                       175.46409
               62.520699                      0.56361178                       175.60191
               62.590599                       0.5633903                       175.74034
                 62.6605                      0.56318972                       175.87926
               62.730396                      0.56301029                       176.01866
               62.800297                      0.56285211                       176.15861
               62.870197                      0.56271564                         176.299
               62.940098                      0.56260097                       176.43981
               63.009998                      0.56250843                        176.5811
               63.079899                      0.56243842                       176.72276
               63.149799                      0.56239115                       176.86485
               63.219696                      0.56236707                       177.00725
               63.289597                      0.56236644                       177.14994
               63.359497                      0.56238965                       177.29301
               63.429398                      0.56243704                       177.43627
               63.499298                      0.56250905                        177.5797
               63.569199                      0.56260608                       177.72331
               63.639099                      0.56272842                       177.86705
                  63.709                      0.56287645                       178.01079
                 63.7789                      0.56305059                       178.15458
               63.848797                       0.5632513                       178.29826
               63.918697                      0.56347867                       178.44187
               63.988598                      0.56373322                       178.58525
               64.058495                      0.56401513                       178.72832
               64.128403                      0.56432484                       178.87108
               64.198296                      0.56466254                       179.01341
               64.268204                      0.56502834                       179.15519
               64.338097                      0.56542261                       179.29643
               64.407997                      0.56584545                       179.43694
               64.477898                      0.56629695                       179.57671
               64.547798                      0.56677718                       179.71558
               64.617699                      0.56728626                        179.8535
               64.687599                      0.56782407                       179.99036
                 64.7575                      0.56839067                       180.12606
                 64.8274                      0.56898586                       180.26051
               64.897293                      0.56960949                       180.39362
               64.967201                      0.57026142                       180.52525
               65.037094                      0.57094136                       180.65535
               65.107002                      0.57164892                        180.7838
               65.176895                      0.57238373                       180.91051
               65.246803                      0.57314545                       181.03537
               65.316696                      0.57393352                       181.15831
               65.386597                       0.5747474                       181.27923
               65.456497                      0.57558659                       181.39804
               65.526398                       0.5764503                       181.51467
               65.596298                      0.57733785                       181.62903
               65.666199                      0.57824859                       181.74103
               65.736099                      0.57918175                       181.85063
                  65.806                      0.58013631                       181.95774
                 65.8759                      0.58111148                       182.06231
               65.945801                      0.58210639                       182.16429
               66.015694                      0.58312005                       182.26363
               66.085602                      0.58415141                       182.36026
               66.155495                      0.58519954                       182.45416
               66.225403                      0.58626329                        182.5453
               66.295296                      0.58734169                       182.63367
               66.365196                      0.58843357                       182.71923
               66.435097                      0.58953784                       182.80195
               66.504997                      0.59065349                       182.88185
               66.574898                      0.59177927                       182.95894
               66.644798                      0.59291418                       183.03322
               66.714699                        0.594057                       183.10468
               66.784599                      0.59520675                       183.17335
                 66.8545                      0.59636229                       183.23929
                 66.9244                      0.59752249                       183.30248
               66.994293                      0.59868645                       183.36299
               67.064201                      0.59985299                       183.42086
               67.134094                      0.60102125                       183.47615
               67.204002                      0.60219023                       183.52889
               67.273895                      0.60335898                       183.57913
               67.343796                       0.6045266                       183.62697
               67.413696                      0.60569251                       183.67246
               67.483597                      0.60685562                       183.71567
               67.553497                      0.60801544                       183.75666
               67.623398                      0.60917108                       183.79554
               67.693298                      0.61032217                       183.83237
               67.763199                      0.61146802                       183.86723
               67.833099                      0.61260821                       183.90021
                  67.903                      0.61374223                       183.93139
                 67.9729                      0.61486982                       183.96087
               68.042801                      0.61599063                       183.98873
               68.112694                      0.61710453                       184.01504
               68.182602                      0.61821124                       184.03988
               68.252495                       0.6193107                       184.06338
               68.322395                      0.62040294                       184.08559
               68.392296                      0.62148794                       184.10659
               68.462196                      0.62256585                       184.12645
               68.532097                      0.62363685                       184.14527
               68.601997                       0.6247011                       184.16311
               68.671898                      0.62575895                       184.18007
               68.741798                      0.62681066                       184.19617
               68.811699                      0.62785674                       184.21147
               68.881592                      0.62889755                       184.22608
                 68.9515                      0.62993359                          184.24
                 69.0214                      0.63096548                       184.25329
               69.091301                      0.63199367                       184.26599
               69.161194                      0.63301872                       184.27815
               69.231094                      0.63404144                        184.2898
               69.301003                      0.63506241                       184.30093
               69.370895                      0.63608215                        184.3116
               69.440796                       0.6371016                       184.32179
               69.510696                      0.63812126                       184.33155
               69.580605                      0.63914188                       184.34082
               69.650497                      0.64016423                       184.34962
               69.720398                      0.64118878                       184.35794
               69.790298                      0.64221641                       184.36577
               69.860191                      0.64324773                       184.37305
               69.930099                      0.64428329                        184.3798
                      70                      0.64532372                       184.38593

        Frequency / GHz                S2,1/abs,linear                S2,1/arg,degrees
----------------------------------------------------------------------------------------------------------------
             0.099999994                       0.6268205                       358.16669
                  0.1699                      0.62671496                       356.88814
              0.23979999                      0.62654744                       355.61402
              0.30969998                      0.62630964                       354.34595
              0.37959999                      0.62599092                       353.08536
              0.44949999                      0.62557949                       351.83345
                  0.5194                      0.62506252                       350.59118
              0.58929998                      0.62442705                       349.35929
              0.65919995                      0.62366049                        348.1383
              0.72909999                      0.62275119                       346.92853
              0.79899997                      0.62168823                       345.73013
              0.86889994                      0.62046265                       344.54314
              0.93879998                      0.61906658                       343.36749
                  1.0087                      0.61749394                       342.20304
               1.0785999                      0.61574005                       341.04961
                  1.1485                      0.61380192                         339.907
                  1.2184                      0.61167781                       338.77501
                  1.2883                      0.60936716                       337.65346
               1.3582001                      0.60687069                        336.5422
               1.4280999                      0.60418989                       335.44109
               1.4979999                      0.60132731                       334.35007
               1.5678999                      0.59828596                       333.26908
               1.6377999                      0.59506974                       332.19812
               1.7076999                      0.59168281                       331.13724
               1.7775999                      0.58812994                       330.08651
                  1.8475                      0.58441611                       329.04607
                  1.9174                      0.58054668                       328.01606
               1.9872999                      0.57652728                       326.99668
                  2.0572                      0.57236371                       325.98815
                  2.1271                      0.56806176                       324.99074
               2.1969998                      0.56362775                       324.00474
               2.2668998                      0.55906782                       323.03044
               2.3367999                      0.55438825                       322.06818
               2.4066999                      0.54959547                       321.11832
               2.4765999                      0.54469605                       320.18123
                  2.5465                      0.53969633                        319.2573
               2.6163998                      0.53460312                       318.34695
               2.6862998                        0.529423                        317.4506
               2.7561998                      0.52416265                       316.56868
               2.8260999                      0.51882889                       315.70164
               2.8959999                      0.51342843                       314.84993
               2.9658999                      0.50796819                       314.01403
                  3.0358                      0.50245494                       313.19442
                  3.1057                      0.49689563                       312.39153
               3.1756001                      0.49129712                       311.60591
               3.2454998                      0.48566638                       310.83803
               3.3153999                      0.48001029                       310.08834
               3.3852999                       0.4743359                       309.35732
                  3.4552                      0.46865012                       308.64549
                  3.5251                       0.4629599                       307.95329
                   3.595                      0.45727224                       307.28121
               3.6649001                      0.45159402                       306.62969
               3.7347999                      0.44593217                       305.99913
               3.8046999                      0.44029363                       305.39001
               3.8745999                       0.4346852                       304.80269
                  3.9445                      0.42911375                       304.23754
                  4.0144                       0.4235859                       303.69497
                  4.0843                      0.41810833                       303.17522
               4.1542001                      0.41268767                       302.67858
               4.2241001                      0.40733032                       302.20534
               4.2940001                      0.40204269                       301.75566
               4.3638997                      0.39683097                        301.3297
               4.4338002                      0.39170121                       300.92757
               4.5036998                      0.38665933                       300.54928
               4.5735998                      0.38171103                       300.19478
               4.6434999                      0.37686178                       299.86406
               4.7133999                      0.37211688                        299.5569
               4.7832999                      0.36748139                       299.27309
                  4.8532                      0.36296004                       299.01232
                  4.9231                      0.35855733                       298.77419
                   4.993                       0.3542773                       298.55825
               5.0629001                      0.35012395                       298.36394
               5.1327996                      0.34610062                        298.1906
               5.2026997                      0.34221051                       298.03749
               5.2725997                      0.33845627                       297.90386
               5.3424997                      0.33484022                       297.78881
               5.4123998                      0.33136427                       297.69134
               5.4822998                      0.32802986                        297.6104
               5.5521998                      0.32483801                       297.54491
               5.6220999                      0.32178927                       297.49367
               5.6919999                      0.31888373                       297.45547
               5.7618999                      0.31612104                       297.42901
               5.8317995                      0.31350036                       297.41296
                  5.9017                      0.31102048                       297.40598
               5.9715996                      0.30867966                       297.40667
               6.0415001                      0.30647573                       297.41365
               6.1113997                      0.30440618                       297.42554
               6.1813002                      0.30246793                       297.44095
               6.2511997                       0.3006578                       297.45852
               6.3210998                      0.29897201                       297.47693
               6.3909998                      0.29740656                       297.49488
               6.4608998                      0.29595716                       297.51115
               6.5307999                      0.29461918                       297.52453
               6.6006999                      0.29338784                       297.53392
               6.6705999                      0.29225812                       297.53827
                  6.7405                      0.29122482                       297.53661
               6.8103995                      0.29028266                       297.52804
                  6.8803                      0.28942621                       297.51175
               6.9501996                      0.28864998                       297.48703
               7.0201001                      0.28794845                       297.45326
               7.0899997                      0.28731612                       297.40987
               7.1599002                      0.28674744                       297.35642
               7.2297997                      0.28623701                       297.29252
               7.2996998                      0.28577944                        297.2179
               7.3695998                      0.28536951                       297.13234
               7.4394994                      0.28500202                       297.03571
               7.5093999                      0.28467201                       296.92796
               7.5792994                      0.28437467                        296.8091
                  7.6492                       0.2841053                       296.67921
               7.7190995                      0.28385947                       296.53842
                   7.789                      0.28363292                       296.38695
               7.8588996                      0.28342157                       296.22503
               7.9288001                      0.28322169                       296.05296
               7.9986997                      0.28302963                       295.87106
               8.0685997                      0.28284204                       295.67974
               8.1385002                      0.28265579                       295.47938
               8.2083998                      0.28246806                       295.27043
               8.2783003                      0.28227617                       295.05334
               8.3481998                      0.28207768                        294.8286
               8.4181004                      0.28187047                       294.59673
               8.4879999                      0.28165266                       294.35822
               8.5578995                       0.2814225                        294.1136
                  8.6278                      0.28117854                       293.86341
               8.6977005                      0.28091952                       293.60818
               8.7675991                      0.28064448                       293.34846
               8.8374996                      0.28035252                       293.08478
               8.9074001                      0.28004312                       292.81767
               8.9773006                      0.27971584                       292.54766
               9.0471992                      0.27937041                       292.27527
               9.1170998                      0.27900691                       292.00102
               9.1870003                      0.27862536                       291.72541
               9.2568989                      0.27822617                       291.44892
               9.3267994                      0.27780973                       291.17201
               9.3966999                      0.27737672                       290.89515
               9.4666004                      0.27692786                       290.61877
                9.536499                      0.27646402                       290.34329
               9.6063995                      0.27598626                       290.06909
                  9.6763                      0.27549566                       289.79656
               9.7461996                      0.27499344                       289.52605
               9.8160992                      0.27448094                       289.25789
               9.8859997                      0.27395954                       288.99236
               9.9559002                      0.27343072                       288.72977
                 10.0258                      0.27289603                       288.47033
               10.095699                      0.27235699                       288.21429
                 10.1656                       0.2718153                       287.96184
               10.235499                       0.2712726                       287.71314
                 10.3054                      0.27073056                       287.46833
               10.375299                      0.27019091                       287.22752
                 10.4452                      0.26965531                       286.99078
                 10.5151                      0.26912548                       286.75819
                  10.585                      0.26860313                       286.52974
                 10.6549                      0.26808993                       286.30543
                 10.7248                      0.26758742                       286.08524
                 10.7947                      0.26709729                        285.8691
                 10.8646                      0.26662105                       285.65692
                 10.9345                      0.26616016                       285.44859
               11.004399                      0.26571608                       285.24396
                 11.0743                      0.26529014                       285.04287
                 11.1442                      0.26488362                       284.84513
                 11.2141                       0.2644977                       284.65054
               11.283999                      0.26413348                       284.45887
                 11.3539                      0.26379202                       284.26987
                 11.4238                      0.26347416                       284.08327
               11.493699                      0.26318079                        283.8988
                 11.5636                      0.26291258                       283.71616
                 11.6335                      0.26267014                       283.53506
                 11.7034                      0.26245399                       283.35519
               11.773299                      0.26226447                        283.1762
                 11.8432                      0.26210192                        282.9978
                 11.9131                       0.2619665                       282.81965
               11.982999                      0.26185824                       282.64143
               12.052899                      0.26177717                        282.4628
                 12.1228                      0.26172307                       282.28345
                 12.1927                      0.26169574                       282.10306
               12.262599                      0.26169485                       281.92131
                 12.3325                      0.26171992                        281.7379
                 12.4024                       0.2617705                       281.55255
                 12.4723                      0.26184592                       281.36497
               12.542199                      0.26194549                       281.17489
                 12.6121                       0.2620685                       280.98206
                  12.682                      0.26221407                       280.78625
                 12.7519                      0.26238131                       280.58724
               12.821799                      0.26256932                       280.38482
                 12.8917                      0.26277705                        280.1788
               12.961599                      0.26300354                       279.96903
                 13.0315                       0.2632476                       279.75535
               13.101399                      0.26350821                       279.53763
                 13.1713                      0.26378417                       279.31578
               13.241199                      0.26407438                        279.0897
               13.311099                      0.26437769                       278.85932
                  13.381                      0.26469291                       278.62459
                 13.4509                      0.26501883                       278.38548
                 13.5208                      0.26535439                       278.14197
               13.590699                      0.26569839                       277.89406
                 13.6606                       0.2660497                       277.64179
               13.730499                      0.26640724                       277.38519
                 13.8004                      0.26676993                       277.12431
               13.870299                       0.2671367                       276.85922
                 13.9402                      0.26750655                          276.59
               14.010099                      0.26787849                       276.31674
                   14.08                       0.2682517                       276.03956
               14.149899                      0.26862519                       275.75856
               14.219799                      0.26899811                       275.47388
                 14.2897                      0.26936982                       275.18565
                 14.3596                      0.26973948                       274.89402
                 14.4295                       0.2701065                       274.59915
               14.499399                       0.2704702                       274.30117
                 14.5693                      0.27083009                       274.00026
                 14.6392                      0.27118566                       273.69658
               14.709099                      0.27153651                       273.39032
               14.778999                      0.27188221                       273.08163
                 14.8489                      0.27222249                       272.77068
                 14.9188                      0.27255712                       272.45766
               14.988699                       0.2728859                       272.14274
               15.058599                       0.2732087                       271.82609
                 15.1285                      0.27352542                       271.50786
                 15.1984                       0.2738361                       271.18825
               15.268299                      0.27414078                       270.86739
                 15.3382                      0.27443952                       270.54546
                 15.4081                      0.27473246                       270.22261
               15.477999                      0.27501986                       269.89898
               15.547899                      0.27530195                       269.57471
                 15.6178                      0.27557893                       269.24995
                 15.6877                      0.27585127                        268.9248
               15.757599                      0.27611926                       268.59941
               15.827499                      0.27638332                       268.27387
                 15.8974                      0.27664387                       267.94828
               15.967299                       0.2769014                       267.62275
               16.037199                      0.27715641                       267.29737
                 16.1071                      0.27740944                       266.97221
                  16.177                        0.277661                       266.64728
               16.246899                      0.27791167                       266.32273
               16.316799                      0.27816199                       265.99854
                 16.3867                       0.2784126                       265.67478
               16.456598                      0.27866407                       265.35145
               16.526499                      0.27891698                       265.02857
               16.596399                      0.27917192                       264.70618
                 16.6663                      0.27942951                       264.38422
               16.736198                      0.27969028                       264.06275
               16.806099                       0.2799549                       263.74168
               16.875999                      0.28022385                       263.42103
                 16.9459                      0.28049772                       263.10075
               17.015799                      0.28077708                       262.78074
               17.085699                      0.28106232                         262.461
                 17.1556                      0.28135407                       262.14149
                 17.2255                      0.28165268                       261.82209
               17.295401                      0.28195867                       261.50272
               17.365299                      0.28227242                       261.18333
                 17.4352                      0.28259427                       260.86381
               17.505098                      0.28292461                       260.54407
               17.574999                      0.28326373                       260.22404
               17.644899                      0.28361188                       259.90361
                 17.7148                      0.28396929                       259.58262
                 17.7847                      0.28433621                       259.26106
               17.854599                      0.28471273                       258.93873
                 17.9245                      0.28509903                       258.61557
                 17.9944                      0.28549516                       258.29145
               18.064299                      0.28590119                       257.96628
               18.134199                      0.28631704                       257.63993
                 18.2041                      0.28674279                       257.31229
                  18.274                      0.28717827                       256.98328
               18.343899                      0.28762343                       256.65278
               18.413799                      0.28807806                       256.32066
                 18.4837                      0.28854205                       255.98685
                 18.5536                      0.28901514                       255.65125
               18.623499                      0.28949709                       255.31376
               18.693399                      0.28998763                       254.97431
                 18.7633                       0.2904864                       254.63279
               18.833199                      0.29099311                        254.2891
               18.903099                      0.29150744                       253.94325
                  18.973                      0.29202889                        253.5951
                 19.0429                      0.29255711                       253.24461
               19.112801                      0.29309172                       252.89173
               19.182699                      0.29363222                       252.53641
                 19.2526                      0.29417814                        252.1786
               19.322498                      0.29472901                       251.81824
               19.392399                      0.29528438                       251.45536
               19.462299                      0.29584377                       251.08992
                 19.5322                      0.29640658                       250.72184
                 19.6021                      0.29697243                       250.35118
               19.672001                      0.29754073                       249.97789
               19.741899                      0.29811103                       249.60197
               19.811798                      0.29868276                       249.22346
               19.881699                      0.29925548                       248.84235
               19.951599                      0.29982868                       248.45865
                 20.0215                      0.30040185                       248.07243
                 20.0914                      0.30097459                       247.68367
               20.161301                      0.30154635                        247.2924
               20.231199                      0.30211671                       246.89869
               20.301098                       0.3026852                       246.50254
               20.370998                      0.30325148                       246.10404
               20.440899                      0.30381506                       245.70319
               20.510799                      0.30437566                       245.30011
                 20.5807                       0.3049328                       244.89478
                 20.6506                       0.3054862                       244.48731
               20.720501                      0.30603552                       244.07774
               20.790398                      0.30658046                       243.66614
               20.860298                      0.30712073                       243.25258
               20.930199                      0.30765604                       242.83708
               21.000099                      0.30818627                       242.41974
                   21.07                      0.30871107                       242.00065
                 21.1399                      0.30923035                       241.57985
               21.209801                      0.30974393                       241.15741
               21.279701                       0.3102516                       240.73341
               21.349598                       0.3107533                        240.3079
               21.419498                      0.31124896                       239.88096
               21.489399                      0.31173845                       239.45261
               21.559299                      0.31222174                       239.02299
                 21.6292                      0.31269882                       238.59215
                 21.6991                      0.31316962                       238.16006
               21.769001                      0.31363426                       237.72687
               21.838898                      0.31409264                       237.29265
               21.908798                      0.31454486                       236.85737
               21.978699                      0.31499102                       236.42116
               22.048599                      0.31543113                       235.98398
                 22.1185                      0.31586536                       235.54596
                 22.1884                      0.31629374                       235.10715
               22.258301                      0.31671642                       234.66752
               22.328199                      0.31713356                       234.22714
               22.398098                      0.31754526                       233.78608
               22.467999                      0.31795164                       233.34431
               22.537899                      0.31835293                        232.9019
                 22.6078                      0.31874923                       232.45887
                 22.6777                       0.3191407                        232.0152
               22.747601                      0.31952757                       231.57095
               22.817499                      0.31990991                       231.12613
                 22.8874                      0.32028796                       230.68072
               22.957298                      0.32066188                       230.23477
               23.027199                      0.32103177                       229.78823
               23.097099                      0.32139787                       229.34121
                  23.167                       0.3217603                       228.89359
                 23.2369                      0.32211918                       228.44541
               23.306799                       0.3224747                       227.99665
               23.376699                      0.32282694                        227.5473
                 23.4466                      0.32317609                       227.09741
               23.516499                      0.32352219                       226.64691
               23.586399                      0.32386539                       226.19574
                 23.6563                      0.32420575                       225.74398
                 23.7262                      0.32454336                       225.29154
               23.796099                       0.3248783                       224.83844
               23.865999                      0.32521057                       224.38464
                 23.9359                      0.32554024                       223.93008
               24.005798                      0.32586733                       223.47479
               24.075699                      0.32619181                       223.01874
               24.145599                      0.32651367                       222.56183
                 24.2155                      0.32683293                       222.10412
               24.285398                      0.32714953                       221.64557
               24.355299                      0.32746333                       221.18609
                 24.4252                      0.32777432                       220.72576
                 24.4951                      0.32808242                       220.26446
               24.564999                      0.32838749                       219.80219
               24.634899                      0.32868939                       219.33893
                 24.7048                      0.32898805                       218.87466
               24.774698                      0.32928324                       218.40936
               24.844599                      0.32957479                         217.943
               24.914499                       0.3298626                       217.47559
                 24.9844                      0.33014638                       217.00708
                 25.0543                      0.33042597                       216.53745
               25.124199                      0.33070116                       216.06671
               25.194099                      0.33097173                       215.59484
                  25.264                      0.33123738                       215.12181
               25.333899                      0.33149792                       214.64765
               25.403799                      0.33175304                       214.17234
                 25.4737                      0.33200254                       213.69586
                 25.5436                      0.33224616                       213.21824
               25.613501                      0.33248354                       212.73946
               25.683399                      0.33271452                       212.25954
                 25.7533                      0.33293874                       211.77848
               25.823198                      0.33315593                       211.29628
               25.893099                       0.3333658                       210.81299
               25.962999                      0.33356813                       210.32859
                 26.0329                      0.33376258                       209.84311
                 26.1028                      0.33394888                       209.35659
               26.172701                       0.3341268                       208.86903
               26.242599                      0.33429604                       208.38048
               26.312498                      0.33445635                       207.89094
               26.382399                      0.33460747                       207.40047
               26.452299                      0.33474913                       206.90907
                 26.5222                      0.33488114                       206.41683
                 26.5921                      0.33500322                       205.92373
               26.662001                      0.33511522                       205.42987
               26.731899                      0.33521684                       204.93524
               26.801798                      0.33530801                       204.43991
               26.871698                      0.33538839                       203.94392
               26.941599                      0.33545793                       203.44734
               27.011499                      0.33551641                        202.9502
                 27.0814                      0.33556374                       202.45253
                 27.1513                      0.33559975                       201.95442
               27.221201                      0.33562439                        201.4559
               27.291098                      0.33563745                       200.95705
               27.360998                      0.33563893                       200.45789
               27.430899                      0.33562877                       199.95849
               27.500799                      0.33560688                       199.45892
                 27.5707                       0.3355733                       198.95923
                 27.6406                       0.3355279                       198.45946
               27.710501                       0.3354708                       197.95969
               27.780397                      0.33540191                       197.45997
               27.850298                      0.33532137                       196.96034
               27.920198                      0.33522913                       196.46086
               27.990099                      0.33512532                       195.96162
               28.059999                         0.33501                       195.46264
                 28.1299                      0.33488325                       194.96398
                 28.1998                      0.33474519                       194.46569
               28.269699                      0.33459599                       193.96784
               28.339598                      0.33443572                       193.47045
               28.409498                      0.33426458                       192.97364
               28.479399                      0.33408268                       192.47736
               28.549299                      0.33389027                       191.98169
                 28.6192                      0.33368748                       191.48672
                 28.6891                      0.33347454                       190.99246
               28.758999                      0.33325166                       190.49897
               28.828899                      0.33301902                       190.00622
               28.898798                      0.33277689                       189.51434
               28.968699                      0.33252543                       189.02334
               29.038599                      0.33226498                       188.53324
                 29.1085                      0.33199575                       188.04403
                 29.1784                      0.33171796                       187.55582
               29.248299                       0.3314319                       187.06857
               29.318199                       0.3311378                       186.58237
                 29.3881                      0.33083598                       186.09717
               29.457998                      0.33052661                       185.61303
               29.527899                      0.33021007                          185.13
               29.597799                      0.32988649                       184.64801
                 29.6677                      0.32955627                       184.16718
               29.737598                      0.32921953                       183.68741
               29.807499                      0.32887668                       183.20878
               29.877399                      0.32852786                       182.73129
               29.947298                      0.32817337                       182.25494
               30.017199                      0.32781345                       181.77972
               30.087099                      0.32744833                       181.30567
                  30.157                      0.32707825                        180.8327
                 30.2269                      0.32670344                        180.3609
               30.296799                      0.32632417                       179.89026
               30.366699                      0.32594055                       179.42071
